∞Ì∞¥ID,≥Ø¬•,«‡µø
C_600,2020-03-27,A2
C_600,2020-04-17,A6
C_600,2020-05-08,A6
C_600,2020-05-14,A7
C_600,2020-05-18,A7
C_600,2020-06-04,A3
C_601,2020-01-08,A3
C_601,2020-03-05,A6
C_601,2020-03-27,A1
C_601,2020-04-10,A5
C_601,2020-05-09,A7
C_601,2020-05-26,A7
C_601,2020-05-28,A4
C_601,2020-05-31,A3
C_601,2020-06-22,A7
C_602,2020-02-08,A4
C_602,2020-02-17,A3
C_602,2020-02-27,A6
C_602,2020-03-25,A4
C_602,2020-03-28,A1
C_602,2020-03-31,A5
C_602,2020-04-03,A1
C_602,2020-04-10,A3
C_602,2020-04-13,A1
C_602,2020-05-21,A5
C_602,2020-06-01,A4
C_602,2020-06-19,A4
C_603,2020-01-02,A6
C_603,2020-01-04,A6
C_603,2020-01-06,A1
C_603,2020-01-19,A7
C_603,2020-02-18,A3
C_603,2020-02-26,A3
C_603,2020-03-22,A6
C_603,2020-03-23,A7
C_603,2020-04-04,A1
C_603,2020-05-03,A1
C_603,2020-05-27,A1
C_603,2020-06-07,A6
C_604,2020-01-06,A2
C_604,2020-01-22,A3
C_604,2020-02-01,A6
C_604,2020-02-07,A5
C_604,2020-02-10,A4
C_604,2020-02-29,A1
C_604,2020-03-16,A3
C_604,2020-04-14,A6
C_604,2020-04-30,A5
C_604,2020-05-16,A6
C_604,2020-05-17,A6
C_604,2020-05-21,A1
C_604,2020-05-25,A6
C_604,2020-05-28,A4
C_604,2020-06-02,A1
C_604,2020-06-08,A2
C_604,2020-06-20,A5
C_604,2020-06-25,A7
C_605,2020-01-29,A7
C_605,2020-02-01,A7
C_605,2020-02-07,A3
C_605,2020-02-23,A1
C_605,2020-02-27,A6
C_605,2020-02-28,A4
C_605,2020-04-02,A1
C_605,2020-04-04,A7
C_605,2020-04-06,A3
C_605,2020-04-09,A7
C_605,2020-04-28,A6
C_605,2020-05-09,A7
C_606,2020-01-12,A5
C_606,2020-01-23,A7
C_606,2020-02-01,A6
C_606,2020-02-20,A6
C_606,2020-03-07,A1
C_606,2020-03-17,A1
C_606,2020-03-29,A1
C_606,2020-04-04,A7
C_606,2020-04-21,A6
C_607,2020-02-05,A6
C_607,2020-02-19,A6
C_607,2020-02-28,A6
C_607,2020-03-23,A6
C_607,2020-03-29,A1
C_607,2020-04-03,A6
C_607,2020-05-09,A1
C_607,2020-05-11,A2
C_607,2020-05-28,A7
C_608,2020-01-08,A2
C_608,2020-01-12,A3
C_608,2020-03-17,A2
C_608,2020-04-08,A5
C_608,2020-05-17,A7
C_608,2020-05-18,A4
C_608,2020-06-06,A4
C_608,2020-06-07,A7
C_608,2020-06-16,A4
C_609,2020-01-11,A6
C_609,2020-01-12,A6
C_609,2020-01-19,A1
C_609,2020-01-30,A2
C_609,2020-02-07,A4
C_609,2020-02-13,A1
C_609,2020-02-25,A2
C_609,2020-02-27,A4
C_609,2020-03-21,A3
C_609,2020-04-06,A4
C_609,2020-05-01,A1
C_609,2020-06-13,A6
C_609,2020-06-16,A2
C_609,2020-06-19,A1
C_610,2020-01-19,A1
C_610,2020-01-27,A5
C_610,2020-02-03,A3
C_610,2020-02-13,A7
C_610,2020-02-29,A1
C_610,2020-03-17,A4
C_610,2020-03-22,A4
C_610,2020-03-28,A1
C_610,2020-03-29,A7
C_610,2020-04-11,A6
C_610,2020-05-16,A4
C_610,2020-05-20,A5
C_610,2020-05-25,A2
C_610,2020-06-06,A2
C_610,2020-06-13,A4
C_611,2020-01-08,A3
C_611,2020-01-10,A1
C_611,2020-01-25,A4
C_611,2020-01-26,A7
C_611,2020-02-04,A3
C_611,2020-02-14,A3
C_611,2020-02-21,A6
C_611,2020-02-23,A5
C_611,2020-03-09,A2
C_611,2020-03-26,A3
C_611,2020-04-01,A4
C_611,2020-04-10,A3
C_611,2020-04-13,A6
C_611,2020-04-22,A3
C_611,2020-04-27,A4
C_612,2020-01-08,A7
C_612,2020-01-10,A5
C_612,2020-02-06,A6
C_612,2020-02-16,A4
C_612,2020-02-17,A7
C_612,2020-02-26,A4
C_612,2020-03-07,A1
C_612,2020-03-12,A4
C_612,2020-04-05,A5
C_612,2020-04-10,A3
C_612,2020-04-18,A5
C_612,2020-04-21,A5
C_612,2020-04-22,A3
C_612,2020-05-13,A6
C_612,2020-05-26,A6
C_612,2020-05-28,A7
C_613,2020-01-05,A5
C_613,2020-01-12,A6
C_613,2020-01-16,A7
C_613,2020-01-20,A6
C_613,2020-01-21,A7
C_613,2020-02-22,A1
C_613,2020-02-23,A4
C_613,2020-03-02,A5
C_613,2020-03-14,A4
C_613,2020-03-23,A3
C_613,2020-05-02,A5
C_613,2020-05-20,A2
C_614,2020-02-20,A7
C_614,2020-02-24,A3
C_614,2020-03-15,A7
C_614,2020-03-18,A3
C_614,2020-03-20,A3
C_614,2020-03-28,A4
C_614,2020-03-29,A3
C_614,2020-04-08,A7
C_614,2020-04-20,A1
C_614,2020-04-27,A5
C_614,2020-05-06,A5
C_614,2020-05-08,A3
C_614,2020-05-11,A6
C_614,2020-05-19,A2
C_614,2020-06-06,A3
C_615,2020-01-16,A6
C_615,2020-01-20,A5
C_615,2020-02-14,A6
C_615,2020-02-28,A2
C_615,2020-03-10,A6
C_615,2020-05-01,A1
C_615,2020-05-06,A4
C_615,2020-06-01,A3
C_615,2020-06-15,A4
C_615,2020-06-18,A4
C_616,2020-01-06,A5
C_616,2020-01-26,A4
C_616,2020-02-05,A1
C_616,2020-02-07,A7
C_616,2020-03-08,A3
C_616,2020-05-01,A2
C_616,2020-05-11,A5
C_616,2020-05-14,A1
C_616,2020-06-04,A1
C_617,2020-01-30,A3
C_617,2020-02-14,A7
C_617,2020-02-15,A1
C_617,2020-02-19,A2
C_617,2020-03-27,A5
C_617,2020-03-28,A5
C_617,2020-04-11,A5
C_617,2020-04-16,A5
C_617,2020-04-22,A7
C_617,2020-05-02,A6
C_617,2020-05-15,A6
C_617,2020-05-28,A1
C_617,2020-06-10,A4
C_618,2020-01-15,A1
C_618,2020-01-21,A1
C_618,2020-01-24,A2
C_618,2020-02-03,A7
C_618,2020-02-14,A4
C_618,2020-02-19,A3
C_618,2020-03-23,A4
C_618,2020-04-08,A1
C_618,2020-04-15,A2
C_618,2020-04-22,A1
C_618,2020-05-03,A7
C_618,2020-05-22,A1
C_618,2020-06-04,A7
C_618,2020-06-17,A3
C_619,2020-01-08,A4
C_619,2020-01-09,A1
C_619,2020-02-15,A4
C_619,2020-02-20,A5
C_619,2020-03-05,A1
C_619,2020-03-22,A6
C_619,2020-05-28,A1
C_619,2020-05-30,A5
C_619,2020-06-04,A1
C_619,2020-06-07,A5
C_620,2020-01-04,A5
C_620,2020-01-07,A7
C_620,2020-01-10,A2
C_620,2020-01-21,A1
C_620,2020-01-29,A1
C_620,2020-02-13,A5
C_620,2020-03-05,A2
C_620,2020-03-28,A7
C_620,2020-03-29,A3
C_620,2020-04-01,A6
C_620,2020-04-17,A1
C_620,2020-04-29,A3
C_620,2020-05-11,A7
C_620,2020-05-21,A3
C_620,2020-06-06,A4
C_620,2020-06-10,A1
C_620,2020-06-12,A5
C_621,2020-01-16,A6
C_621,2020-01-29,A5
C_621,2020-02-15,A7
C_621,2020-02-18,A7
C_621,2020-02-19,A3
C_621,2020-03-09,A7
C_621,2020-03-22,A6
C_621,2020-04-08,A1
C_621,2020-04-20,A1
C_621,2020-04-26,A1
C_621,2020-04-27,A7
C_621,2020-05-19,A5
C_621,2020-06-05,A2
C_622,2020-01-04,A5
C_622,2020-01-21,A1
C_622,2020-01-22,A1
C_622,2020-02-13,A7
C_622,2020-02-19,A7
C_622,2020-03-03,A7
C_622,2020-04-07,A3
C_622,2020-04-22,A6
C_622,2020-04-25,A5
C_622,2020-05-20,A5
C_622,2020-05-25,A3
C_622,2020-06-05,A4
C_622,2020-06-10,A3
C_622,2020-06-11,A7
C_623,2020-01-16,A7
C_623,2020-02-02,A1
C_623,2020-02-03,A7
C_623,2020-02-05,A4
C_623,2020-02-10,A4
C_623,2020-03-05,A2
C_623,2020-03-13,A6
C_623,2020-03-20,A6
C_623,2020-04-01,A6
C_623,2020-04-24,A7
C_623,2020-05-15,A3
C_623,2020-06-02,A7
C_624,2020-01-04,A6
C_624,2020-01-15,A1
C_624,2020-01-18,A2
C_624,2020-01-27,A7
C_624,2020-01-28,A1
C_624,2020-01-29,A5
C_624,2020-02-17,A4
C_624,2020-04-14,A4
C_624,2020-04-28,A1
C_624,2020-05-03,A5
C_624,2020-05-05,A1
C_624,2020-05-20,A2
C_624,2020-05-22,A5
C_624,2020-05-29,A3
C_624,2020-06-04,A1
C_625,2020-01-07,A7
C_625,2020-01-17,A4
C_625,2020-02-10,A2
C_625,2020-02-14,A6
C_625,2020-02-25,A1
C_625,2020-03-11,A4
C_625,2020-03-15,A4
C_625,2020-04-04,A2
C_625,2020-04-08,A6
C_625,2020-04-12,A6
C_625,2020-04-20,A6
C_625,2020-05-05,A2
C_625,2020-05-18,A1
C_626,2020-01-07,A1
C_626,2020-01-13,A7
C_626,2020-02-07,A1
C_626,2020-02-13,A7
C_626,2020-02-18,A4
C_626,2020-02-23,A4
C_626,2020-03-27,A1
C_626,2020-03-31,A6
C_626,2020-04-04,A7
C_626,2020-05-04,A7
C_626,2020-05-28,A2
C_626,2020-05-31,A1
C_626,2020-06-05,A5
C_627,2020-01-02,A4
C_627,2020-01-14,A1
C_627,2020-01-22,A6
C_627,2020-02-08,A2
C_627,2020-02-10,A1
C_627,2020-02-15,A4
C_627,2020-02-26,A4
C_627,2020-03-04,A1
C_627,2020-03-06,A6
C_627,2020-03-12,A4
C_627,2020-04-13,A3
C_627,2020-05-05,A1
C_627,2020-05-18,A5
C_627,2020-05-23,A1
C_627,2020-05-31,A1
C_627,2020-06-06,A7
C_628,2020-02-04,A5
C_628,2020-02-05,A6
C_628,2020-03-13,A1
C_628,2020-03-25,A1
C_628,2020-04-02,A6
C_628,2020-04-10,A5
C_628,2020-05-22,A1
C_628,2020-06-03,A7
C_628,2020-06-04,A4
C_628,2020-06-07,A1
C_628,2020-06-17,A5
C_629,2020-01-06,A6
C_629,2020-01-14,A2
C_629,2020-01-27,A3
C_629,2020-01-29,A3
C_629,2020-02-21,A7
C_629,2020-03-04,A1
C_629,2020-03-07,A5
C_629,2020-03-09,A7
C_629,2020-03-14,A6
C_629,2020-03-31,A4
C_629,2020-04-12,A1
C_629,2020-04-15,A7
C_629,2020-04-19,A1
C_629,2020-04-21,A7
C_629,2020-04-26,A7
C_629,2020-04-27,A7
C_629,2020-04-29,A6
C_629,2020-06-15,A1
C_630,2020-01-08,A2
C_630,2020-01-09,A1
C_630,2020-01-12,A5
C_630,2020-01-21,A7
C_630,2020-02-11,A3
C_630,2020-03-24,A3
C_630,2020-03-31,A3
C_630,2020-04-05,A4
C_630,2020-04-16,A5
C_630,2020-04-24,A3
C_630,2020-04-25,A4
C_630,2020-05-07,A1
C_630,2020-05-15,A7
C_630,2020-06-10,A2
C_630,2020-06-14,A3
C_630,2020-06-26,A6
C_631,2020-01-23,A7
C_631,2020-02-18,A7
C_631,2020-03-02,A3
C_631,2020-03-06,A3
C_631,2020-03-09,A6
C_631,2020-03-12,A7
C_631,2020-03-19,A1
C_631,2020-04-03,A5
C_631,2020-04-09,A6
C_631,2020-04-21,A2
C_631,2020-05-11,A6
C_631,2020-05-12,A1
C_631,2020-05-31,A6
C_631,2020-06-04,A2
C_632,2020-01-06,A7
C_632,2020-01-16,A3
C_632,2020-01-27,A3
C_632,2020-02-14,A3
C_632,2020-03-28,A7
C_632,2020-04-03,A1
C_632,2020-05-01,A4
C_632,2020-05-06,A3
C_632,2020-05-17,A3
C_633,2020-01-19,A1
C_633,2020-01-24,A3
C_633,2020-01-29,A4
C_633,2020-02-25,A5
C_633,2020-03-28,A1
C_633,2020-03-31,A3
C_633,2020-04-10,A3
C_633,2020-05-10,A3
C_633,2020-05-16,A1
C_633,2020-05-30,A4
C_633,2020-06-17,A3
C_634,2020-01-02,A6
C_634,2020-01-03,A1
C_634,2020-01-05,A1
C_634,2020-01-26,A2
C_634,2020-02-08,A6
C_634,2020-02-19,A4
C_634,2020-02-22,A3
C_634,2020-03-11,A2
C_634,2020-03-12,A5
C_634,2020-04-15,A1
C_634,2020-04-29,A6
C_634,2020-05-07,A7
C_634,2020-05-08,A3
C_634,2020-05-09,A7
C_634,2020-05-18,A5
C_634,2020-06-05,A6
C_634,2020-06-08,A2
C_634,2020-06-15,A3
C_635,2020-01-13,A5
C_635,2020-01-21,A7
C_635,2020-02-01,A3
C_635,2020-02-25,A7
C_635,2020-03-15,A6
C_635,2020-03-26,A1
C_635,2020-04-16,A1
C_635,2020-04-26,A5
C_635,2020-05-17,A5
C_635,2020-05-18,A2
C_636,2020-01-02,A3
C_636,2020-01-05,A3
C_636,2020-01-31,A3
C_636,2020-02-05,A4
C_636,2020-02-11,A1
C_636,2020-02-15,A5
C_636,2020-02-20,A2
C_636,2020-02-22,A1
C_636,2020-03-03,A1
C_636,2020-03-20,A2
C_636,2020-03-24,A6
C_636,2020-04-08,A5
C_636,2020-05-10,A7
C_636,2020-05-12,A1
C_636,2020-05-26,A5
C_636,2020-05-29,A1
C_636,2020-06-14,A6
C_636,2020-06-20,A7
C_637,2020-01-29,A2
C_637,2020-02-14,A5
C_637,2020-03-04,A1
C_637,2020-03-13,A6
C_637,2020-03-25,A7
C_637,2020-04-03,A2
C_637,2020-04-16,A5
C_637,2020-04-18,A1
C_637,2020-05-23,A1
C_637,2020-05-28,A6
C_637,2020-06-01,A2
C_637,2020-06-18,A5
C_638,2020-01-03,A5
C_638,2020-02-01,A6
C_638,2020-03-12,A4
C_638,2020-03-25,A3
C_638,2020-03-28,A3
C_638,2020-03-29,A5
C_638,2020-03-31,A6
C_638,2020-04-15,A4
C_638,2020-05-01,A1
C_638,2020-05-03,A4
C_638,2020-05-11,A3
C_638,2020-05-30,A4
C_638,2020-06-03,A3
C_638,2020-06-13,A7
C_639,2020-01-15,A4
C_639,2020-02-17,A4
C_639,2020-03-05,A3
C_639,2020-03-18,A6
C_639,2020-03-23,A5
C_639,2020-04-28,A7
C_639,2020-04-29,A6
C_639,2020-05-01,A7
C_639,2020-05-30,A4
C_639,2020-06-15,A1
C_640,2020-01-14,A1
C_640,2020-02-08,A4
C_640,2020-03-16,A4
C_640,2020-03-30,A3
C_640,2020-04-15,A2
C_640,2020-04-19,A4
C_640,2020-05-08,A3
C_640,2020-05-25,A3
C_640,2020-06-08,A1
C_641,2020-01-07,A4
C_641,2020-01-16,A1
C_641,2020-01-25,A2
C_641,2020-02-02,A5
C_641,2020-02-06,A7
C_641,2020-03-11,A5
C_641,2020-03-16,A2
C_641,2020-03-18,A1
C_641,2020-03-27,A7
C_641,2020-04-02,A6
C_641,2020-04-11,A1
C_641,2020-04-27,A2
C_641,2020-05-19,A5
C_641,2020-05-23,A3
C_641,2020-05-31,A1
C_641,2020-06-04,A4
C_641,2020-06-21,A6
C_641,2020-06-22,A4
C_642,2020-01-01,A7
C_642,2020-01-05,A2
C_642,2020-01-10,A5
C_642,2020-01-22,A3
C_642,2020-02-07,A3
C_642,2020-02-15,A1
C_642,2020-03-02,A7
C_642,2020-03-24,A7
C_642,2020-03-31,A6
C_642,2020-04-10,A4
C_642,2020-04-23,A5
C_642,2020-05-18,A1
C_642,2020-05-21,A1
C_642,2020-06-01,A3
C_642,2020-06-02,A1
C_642,2020-06-06,A4
C_642,2020-06-11,A5
C_642,2020-06-15,A4
C_643,2020-01-05,A1
C_643,2020-01-09,A1
C_643,2020-01-11,A5
C_643,2020-01-14,A2
C_643,2020-01-29,A1
C_643,2020-02-10,A7
C_643,2020-02-26,A6
C_643,2020-03-15,A6
C_643,2020-03-24,A4
C_643,2020-03-29,A1
C_643,2020-04-06,A6
C_643,2020-04-08,A5
C_643,2020-04-12,A7
C_643,2020-05-11,A3
C_643,2020-05-27,A2
C_643,2020-06-24,A5
C_644,2020-01-08,A4
C_644,2020-01-28,A1
C_644,2020-02-09,A6
C_644,2020-02-10,A6
C_644,2020-02-14,A2
C_644,2020-02-26,A1
C_644,2020-03-14,A1
C_644,2020-03-17,A6
C_644,2020-03-25,A2
C_644,2020-04-03,A5
C_644,2020-04-04,A1
C_644,2020-04-08,A4
C_644,2020-04-10,A1
C_644,2020-04-28,A5
C_644,2020-04-29,A1
C_644,2020-05-13,A2
C_644,2020-05-19,A7
C_644,2020-05-29,A2
C_645,2020-01-05,A4
C_645,2020-01-06,A3
C_645,2020-01-07,A1
C_645,2020-01-08,A7
C_645,2020-01-22,A5
C_645,2020-01-26,A2
C_645,2020-02-11,A3
C_645,2020-02-20,A2
C_645,2020-02-21,A7
C_645,2020-03-07,A3
C_645,2020-03-16,A7
C_645,2020-03-27,A7
C_645,2020-04-03,A1
C_645,2020-04-19,A6
C_645,2020-05-04,A1
C_645,2020-05-10,A1
C_645,2020-05-16,A3
C_645,2020-06-04,A1
C_646,2020-01-03,A4
C_646,2020-01-12,A3
C_646,2020-01-21,A2
C_646,2020-01-24,A5
C_646,2020-01-25,A2
C_646,2020-02-04,A5
C_646,2020-02-08,A7
C_646,2020-02-11,A6
C_646,2020-02-21,A5
C_646,2020-02-24,A7
C_646,2020-03-08,A1
C_646,2020-03-15,A6
C_646,2020-03-18,A6
C_646,2020-03-20,A4
C_646,2020-04-10,A3
C_646,2020-05-06,A7
C_646,2020-05-08,A3
C_647,2020-01-11,A5
C_647,2020-01-12,A7
C_647,2020-01-16,A2
C_647,2020-01-23,A3
C_647,2020-02-02,A2
C_647,2020-02-10,A6
C_647,2020-02-25,A1
C_647,2020-03-08,A5
C_647,2020-03-13,A7
C_647,2020-03-14,A1
C_647,2020-03-31,A3
C_647,2020-04-21,A3
C_647,2020-05-03,A2
C_647,2020-05-09,A5
C_647,2020-05-17,A6
C_648,2020-01-31,A4
C_648,2020-02-09,A3
C_648,2020-02-28,A7
C_648,2020-03-04,A5
C_648,2020-03-05,A2
C_648,2020-03-06,A5
C_648,2020-03-12,A7
C_648,2020-03-17,A3
C_648,2020-04-06,A2
C_648,2020-04-18,A5
C_648,2020-04-27,A7
C_648,2020-04-28,A1
C_648,2020-05-02,A6
C_649,2020-01-07,A3
C_649,2020-01-27,A7
C_649,2020-02-25,A3
C_649,2020-02-28,A4
C_649,2020-03-17,A3
C_649,2020-03-26,A3
C_649,2020-03-27,A2
C_649,2020-03-30,A6
C_649,2020-04-25,A4
C_649,2020-05-02,A3
C_649,2020-05-06,A2
C_649,2020-05-19,A3
C_649,2020-05-31,A4
C_649,2020-06-19,A3
C_649,2020-06-23,A3
C_649,2020-06-25,A1
C_650,2020-01-06,A4
C_650,2020-01-20,A3
C_650,2020-03-04,A2
C_650,2020-03-09,A6
C_650,2020-03-11,A4
C_650,2020-03-30,A1
C_650,2020-04-01,A5
C_650,2020-04-03,A3
C_650,2020-04-05,A4
C_650,2020-04-25,A3
C_650,2020-05-15,A6
C_650,2020-05-22,A4
C_650,2020-06-03,A1
C_650,2020-06-13,A1
C_650,2020-06-17,A6
C_650,2020-06-24,A4
C_651,2020-01-04,A4
C_651,2020-02-23,A1
C_651,2020-02-26,A5
C_651,2020-03-05,A6
C_651,2020-03-18,A2
C_651,2020-03-31,A5
C_651,2020-04-10,A6
C_651,2020-05-10,A1
C_651,2020-05-18,A1
C_651,2020-06-04,A4
C_652,2020-01-06,A4
C_652,2020-01-20,A7
C_652,2020-02-15,A3
C_652,2020-02-19,A3
C_652,2020-02-23,A6
C_652,2020-02-24,A1
C_652,2020-02-28,A3
C_652,2020-02-29,A2
C_652,2020-03-01,A3
C_652,2020-03-10,A3
C_652,2020-03-27,A7
C_652,2020-04-02,A4
C_652,2020-04-10,A4
C_652,2020-05-12,A4
C_652,2020-05-23,A4
C_653,2020-01-20,A1
C_653,2020-03-11,A4
C_653,2020-03-29,A5
C_653,2020-04-12,A5
C_653,2020-05-09,A6
C_653,2020-05-23,A1
C_653,2020-05-27,A5
C_653,2020-06-22,A7
C_653,2020-06-27,A6
C_654,2020-01-06,A5
C_654,2020-01-14,A7
C_654,2020-01-22,A7
C_654,2020-02-02,A6
C_654,2020-02-22,A2
C_654,2020-02-25,A3
C_654,2020-03-22,A3
C_654,2020-03-23,A3
C_654,2020-04-01,A7
C_654,2020-04-09,A5
C_654,2020-04-27,A6
C_654,2020-06-11,A7
C_654,2020-06-17,A1
C_655,2020-01-03,A2
C_655,2020-01-04,A5
C_655,2020-01-08,A1
C_655,2020-01-19,A6
C_655,2020-02-09,A7
C_655,2020-02-17,A6
C_655,2020-02-28,A7
C_655,2020-03-03,A5
C_655,2020-03-17,A2
C_655,2020-03-20,A3
C_655,2020-03-22,A1
C_655,2020-04-16,A4
C_655,2020-04-18,A2
C_655,2020-04-27,A7
C_655,2020-05-10,A4
C_655,2020-05-25,A4
C_655,2020-06-04,A1
C_655,2020-06-15,A4
C_656,2020-01-01,A4
C_656,2020-01-15,A1
C_656,2020-01-21,A1
C_656,2020-02-09,A2
C_656,2020-02-11,A5
C_656,2020-02-16,A5
C_656,2020-02-17,A7
C_656,2020-03-02,A6
C_656,2020-03-06,A1
C_656,2020-03-10,A6
C_656,2020-03-27,A4
C_656,2020-03-30,A3
C_656,2020-05-02,A7
C_656,2020-05-28,A4
C_656,2020-05-31,A3
C_656,2020-06-06,A4
C_656,2020-06-08,A7
C_657,2020-01-04,A5
C_657,2020-01-06,A1
C_657,2020-01-15,A1
C_657,2020-01-17,A5
C_657,2020-02-04,A7
C_657,2020-02-08,A4
C_657,2020-03-04,A2
C_657,2020-03-19,A2
C_657,2020-04-12,A6
C_657,2020-04-14,A5
C_657,2020-04-15,A2
C_657,2020-06-26,A3
C_658,2020-01-09,A4
C_658,2020-01-12,A1
C_658,2020-01-17,A5
C_658,2020-01-25,A2
C_658,2020-01-27,A5
C_658,2020-02-03,A6
C_658,2020-02-08,A1
C_658,2020-02-18,A2
C_658,2020-03-05,A2
C_658,2020-03-07,A3
C_658,2020-03-10,A6
C_658,2020-03-28,A5
C_658,2020-05-05,A5
C_658,2020-06-08,A4
C_658,2020-06-10,A3
C_658,2020-06-13,A7
C_659,2020-03-17,A7
C_659,2020-04-08,A4
C_659,2020-04-11,A1
C_659,2020-04-16,A5
C_659,2020-05-02,A2
C_659,2020-05-04,A5
C_659,2020-05-15,A2
C_659,2020-05-22,A6
C_659,2020-06-09,A4
C_660,2020-01-12,A1
C_660,2020-01-30,A4
C_660,2020-02-21,A7
C_660,2020-02-27,A3
C_660,2020-03-04,A6
C_660,2020-03-18,A1
C_660,2020-04-17,A3
C_660,2020-04-22,A7
C_660,2020-04-23,A3
C_660,2020-05-01,A2
C_660,2020-05-07,A5
C_660,2020-05-10,A6
C_660,2020-05-27,A7
C_660,2020-06-07,A3
C_660,2020-06-08,A3
C_661,2020-01-03,A5
C_661,2020-01-06,A4
C_661,2020-01-11,A1
C_661,2020-01-20,A6
C_661,2020-02-07,A5
C_661,2020-02-10,A5
C_661,2020-02-22,A6
C_661,2020-03-03,A1
C_661,2020-03-09,A7
C_661,2020-03-20,A3
C_661,2020-03-30,A1
C_661,2020-04-13,A6
C_661,2020-05-06,A6
C_661,2020-05-12,A4
C_661,2020-05-14,A1
C_661,2020-05-21,A3
C_661,2020-05-31,A7
C_661,2020-06-15,A5
C_662,2020-01-01,A6
C_662,2020-01-08,A4
C_662,2020-01-14,A3
C_662,2020-02-01,A2
C_662,2020-02-04,A6
C_662,2020-02-06,A4
C_662,2020-02-23,A1
C_662,2020-03-16,A7
C_662,2020-04-11,A7
C_662,2020-05-11,A3
C_662,2020-05-26,A2
C_662,2020-06-17,A5
C_662,2020-06-19,A6
C_663,2020-01-09,A4
C_663,2020-01-17,A1
C_663,2020-01-28,A1
C_663,2020-02-08,A5
C_663,2020-02-29,A1
C_663,2020-03-14,A5
C_663,2020-03-19,A3
C_663,2020-04-02,A2
C_663,2020-05-06,A3
C_663,2020-05-14,A6
C_663,2020-05-29,A5
C_664,2020-01-19,A3
C_664,2020-01-26,A1
C_664,2020-02-13,A6
C_664,2020-02-20,A4
C_664,2020-04-05,A1
C_664,2020-04-15,A5
C_664,2020-04-26,A3
C_664,2020-04-27,A4
C_664,2020-05-03,A4
C_664,2020-05-08,A3
C_664,2020-05-17,A2
C_664,2020-05-24,A6
C_664,2020-06-11,A1
C_664,2020-06-15,A1
C_665,2020-01-06,A7
C_665,2020-01-22,A2
C_665,2020-02-02,A6
C_665,2020-02-22,A5
C_665,2020-03-14,A1
C_665,2020-03-15,A2
C_665,2020-03-18,A5
C_665,2020-03-28,A2
C_665,2020-04-03,A3
C_665,2020-04-06,A5
C_665,2020-04-12,A1
C_665,2020-04-30,A1
C_665,2020-05-03,A1
C_665,2020-05-04,A1
C_665,2020-05-09,A1
C_665,2020-05-21,A6
C_665,2020-05-24,A1
C_666,2020-01-16,A1
C_666,2020-01-23,A1
C_666,2020-02-13,A7
C_666,2020-02-27,A7
C_666,2020-03-08,A1
C_666,2020-04-06,A1
C_666,2020-04-22,A5
C_666,2020-04-25,A1
C_666,2020-05-06,A5
C_666,2020-05-17,A2
C_666,2020-06-13,A3
C_666,2020-06-16,A6
C_666,2020-06-25,A1
C_667,2020-01-07,A5
C_667,2020-01-09,A1
C_667,2020-01-13,A7
C_667,2020-02-10,A3
C_667,2020-03-09,A6
C_667,2020-04-02,A6
C_667,2020-04-09,A6
C_667,2020-04-18,A6
C_667,2020-04-26,A7
C_667,2020-05-03,A1
C_667,2020-06-13,A5
C_668,2020-01-01,A6
C_668,2020-01-28,A5
C_668,2020-03-10,A7
C_668,2020-03-20,A4
C_668,2020-03-28,A4
C_668,2020-04-13,A7
C_668,2020-05-19,A3
C_668,2020-05-26,A6
C_668,2020-06-09,A5
C_669,2020-01-04,A5
C_669,2020-01-18,A6
C_669,2020-02-16,A2
C_669,2020-02-17,A5
C_669,2020-02-19,A2
C_669,2020-03-05,A2
C_669,2020-03-11,A5
C_669,2020-04-10,A3
C_669,2020-04-12,A3
C_670,2020-02-09,A4
C_670,2020-02-18,A1
C_670,2020-02-24,A7
C_670,2020-02-25,A5
C_670,2020-03-21,A2
C_670,2020-04-06,A5
C_670,2020-04-15,A1
C_670,2020-04-19,A1
C_670,2020-05-24,A1
C_670,2020-06-11,A7
C_670,2020-06-12,A1
C_671,2020-01-09,A4
C_671,2020-01-10,A1
C_671,2020-01-15,A1
C_671,2020-02-05,A6
C_671,2020-03-03,A6
C_671,2020-03-08,A1
C_671,2020-03-09,A1
C_671,2020-03-16,A5
C_671,2020-04-14,A6
C_671,2020-05-05,A5
C_671,2020-05-17,A7
C_671,2020-05-19,A7
C_671,2020-05-22,A3
C_671,2020-05-23,A3
C_671,2020-05-31,A7
C_671,2020-06-01,A7
C_671,2020-06-02,A3
C_671,2020-06-08,A7
C_672,2020-01-09,A6
C_672,2020-01-19,A4
C_672,2020-01-29,A4
C_672,2020-01-30,A1
C_672,2020-02-02,A4
C_672,2020-02-07,A1
C_672,2020-02-14,A7
C_672,2020-03-02,A4
C_672,2020-03-03,A1
C_672,2020-03-10,A1
C_672,2020-03-16,A2
C_672,2020-03-18,A5
C_672,2020-03-24,A2
C_672,2020-04-19,A5
C_672,2020-05-08,A2
C_672,2020-05-17,A4
C_672,2020-05-31,A4
C_673,2020-01-02,A5
C_673,2020-01-15,A6
C_673,2020-01-21,A1
C_673,2020-02-06,A1
C_673,2020-02-15,A6
C_673,2020-03-05,A5
C_673,2020-03-14,A7
C_673,2020-04-09,A2
C_673,2020-05-02,A6
C_673,2020-05-09,A7
C_673,2020-05-22,A6
C_673,2020-05-24,A2
C_674,2020-01-15,A6
C_674,2020-02-02,A4
C_674,2020-02-11,A7
C_674,2020-02-21,A7
